0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
[25443],[22333],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[4943],[25443],[27370],[31501],[26444],[31521],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[875],[3857],[10946],[8764],[31459],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10014],[19888],[18310],[28267],[27344],[13555],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26969],[1173],[27370],[13323],[27540],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25084],[7585],[10096],[30750],[1216],[25084],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18856],[31627],[6776],[20164],[18066],[13827],[10020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[20288],[1191],[5808],[11713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34731],[32471],[71],[30106],[10003],[4050],[14313],[18324],[11878],[19303],[5909],,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[18011],[23318],[13575],[23316],[16963],[5007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[20500],[22467],[5427],[11438],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31140],[24924],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7597],[31496],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[23496],[34344],[23497],[18685],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[6414],[26259],[19841],[17484],[22532],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18324],[1237],[19502],[10422],[35034],[13315],[26564],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34959],[31910],[10808],[30053],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33677],[10452],[30439],[33267],[18726],[18726],[30790],[3319],[23736],[8588],[3322],[8590],[8627],,,,,,,,,,,,,,,,,,,,,,,,
[8891],[4375],[8659],[4375],[8310],[34074],[33593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25443],[31697],[9712],[30649],[9284],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19522],[34572],[7343],[911],[19929],[9940],[18392],[29732],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7415],[27940],[33216],[27370],[8480],[33235],[8381],[23840],[18285],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15920],[858],[10955],[18011],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30043],[1042],[29493],[16904],[27039],[17695],[5494],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34572],[7585],[31627],[4658],[30023],[5660],[12524],[10980],[10978],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4367],[2921],[31596],[10422],[35211],[26347],[19661],[1042],[22601],[19316],[31860],[23599],,,,,,,,,,,,,,,,,,,,,,,,,
[18483],[20938],[32166],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18968],[25304],[12899],[22022],[29371],[3137],[24137],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29477],[24402],[22148],[14391],[28787],[6964],[22235],[25926],[13677],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12312],[24976],[25094],[7597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24584],[31501],[6193],[2114],[14275],[32512],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1315],[23853],[33377],[16905],[18367],[12035],[12035],[12055],[12450],[33377],,,,,,,,,,,,,,,,,,,,,,,,,,,
[19063],[24056],[23053],[19063],[31516],[26839],[21823],[3568],[8862],[10784],,,,,,,,,,,,,,,,,,,,,,,,,,,
[27548],[33869],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3310],[4886],[10259],[20500],[18896],[9636],[33863],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3077],[24512],[22974],[3052],[22136],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10562],[13323],[23840],[7343],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[3672],[18367],[11438],[14391],[13569],[10018],[12728],[21483],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34443],[5874],[2069],[12610],[7172],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24197],[11667],[18367],[13323],[12312],[6380],[19807],[18941],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12312],[25443],[27131],[31710],[25446],[32172],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7585],[18856],[5270],[9481],[21102],[5601],[18044],[24183],[17832],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6],[20827],[18273],[1522],[13569],[7335],[16000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17347],[7585],[34638],[31697],[27430],[9596],[20159],[27131],[25619],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15064],[13425],[3897],[13425],[18968],[15064],[9052],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[18011],[3897],[28529],[6673],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21190],[1430],[35294],[14845],[10692],[26259],[27131],[19973],[34098],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18790],[20159],[20163],[20164],[20159],[15319],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8705],[32642],[8038],[24552],[1165],[10294],[3857],[20680],[26930],[21609],,,,,,,,,,,,,,,,,,,,,,,,,,,
[19306],[13569],[14509],[12312],[9646],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18013],[11708],[16410],[31635],[24944],[17379],[31636],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21190],[18324],[18392],[22303],[27514],[33290],[12312],[11811],[22449],[977],,,,,,,,,,,,,,,,,,,,,,,,,,,
[34688],[13782],[6761],[18310],[17784],[17527],[14275],[22554],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13846],[27088],[32232],[18153],[27937],[16764],[23117],[12341],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[20233],[11188],[20577],[15684],[23496],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11012],[24435],[21175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32471],[18733],[32887],[24743],[14719],[25436],[32866],[34633],[1042],[1721],[2045],[1712],[23456],[9583],[34436],[32471],[2935],,,,,,,,,,,,,,,,,,,,
[13555],[33434],[16410],[13555],[30828],[17525],[32471],[14585],[16410],[17347],[11438],[21190],[17525],[25452],[32158],,,,,,,,,,,,,,,,,,,,,,
[32398],[20823],[28464],[28602],[14472],[20922],[20992],[27639],[14425],[28040],[24158],[21959],[16935],[34897],,,,,,,,,,,,,,,,,,,,,,,
[23316],[30964],[30964],[23316],[13569],[30967],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6970],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13904],[2114],[30738],[7012],[13569],[30738],[1042],[10927],[17519],[33863],[31697],[4737],,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[24459],[20565],[12985],[19693],[18592],[3170],[18080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29755],[1753],[15587],[26983],[26839],[34379],[17285],[27912],[27570],[10014],[17701],[28165],,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[11327],[11012],[11598],[17412],[11597],[35219],[7419],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14606],[7083],[32181],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[27047],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[12620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9730],[7849],[19495],[33058],[22524],[11667],[11773],[22524],[13827],[13841],[17784],,,,,,,,,,,,,,,,,,,,,,,,,,
[11012],[20220],[33891],[7597],[31496],[2743],[9636],[26798],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3390],[1788],[4375],[12035],[25482],[31288],[13779],[9612],[1561],[5737],[28068],,,,,,,,,,,,,,,,,,,,,,,,,,
[10562],[947],[10561],[31627],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33593],[20500],[1642],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25443],[33506],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26798],[1861],[23053],[1977],[11883],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14433],[339],[18733],[32887],[7020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34731],[19826],[7704],[23848],[1929],[11607],[31949],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6176],[3022],[23871],[24979],[27921],[32755],[29687],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29294],[33677],[23312],[24095],[8324],[16870],[32888],[32888],[32901],[24743],[1042],[32722],[4886],,,,,,,,,,,,,,,,,,,,,,,,
[29462],[22632],[2749],[25084],[5636],[12312],[21009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13003],[415],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33891],[12597],[15064],[26927],[1299],[3867],[27370],[4790],[33497],[27370],[18011],[4204],[19973],[20707],,,,,,,,,,,,,,,,,,,,,,,
[17986],[13210],[13210],[13210],[13210],[13210],[13210],[13210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9144],[17847],[33254],[1293],[14200],[6164],[14199],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13381],[17347],[11683],[1042],[33918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14015],[21834],[32471],[31921],[18475],[1642],[32471],[5360],[11607],[1364],[17020],[31921],[1392],,,,,,,,,,,,,,,,,,,,,,,,
[27639],[11798],[8314],[21422],[21421],[21423],[14472],[16535],[16534],[2815],,,,,,,,,,,,,,,,,,,,,,,,,,,
[27088],[18367],[7343],[26259],[26987],[34140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13240],[2114],[2114],[17785],[8588],[8618],[17178],[17179],[17819],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14015],[30089],[19303],[33593],[5360],[17383],[32823],[12528],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[28065],[12620],[3452],[13715],[29850],[4888],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21006],[10932],[965],[18367],[29460],[31346],[17154],[29518],[13074],[5794],[8750],[17529],[34502],[30481],[13256],,,,,,,,,,,,,,,,,,,,,,
[5360],[24614],[30661],[9817],[9310],[32177],[19569],[33809],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21190],[1253],[29372],[21004],[13701],[1042],[3153],[11510],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16489],[15270],[26212],[1080],[13988],[15269],[13436],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26358],[12852],[28162],[21062],[255],[9793],[21062],[30731],[5737],[19256],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33684],[17481],[9536],[1042],[16946],[8673],[1670],[23094],[1042],[23150],[23150],[25165],[1042],[13677],[26318],,,,,,,,,,,,,,,,,,,,,,
[18367],[19288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2006],[34973],[12728],[3267],[3719],[3267],[3719],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[10692],[13548],[28519],[15543],[15556],[15566],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5360],[12949],[9015],[15796],[20614],[33261],[20396],[33216],[9973],[23316],[11245],[11865],[25201],,,,,,,,,,,,,,,,,,,,,,,,
[7597],[8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14782],[31627],[10245],[29333],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29982],[13569],[31438],[4000],[29982],[7585],[30024],[29982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22790],[34657],[35014],[21160],[3083],[14197],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31718],[29993],[31720],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10554],[7585],[7343],[7343],[10561],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31247],[14862],[6789],[26422],[3563],[2616],[18367],[24108],[26500],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24660],[33863],[16482],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7599],[13555],[18367],[17824],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18011],[4204],[14049],[31672],[684],[18184],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34443],[13321],[3170],[3431],[27100],[29109],[15070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[14098],[31915],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23150],[19455],[30398],[20396],[32624],[24591],[33593],[34688],[17014],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5516],[25808],[23592],[20614],[16710],[23448],[25099],[11006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19740],[17766],[17766],[28275],[17749],[24040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21823],[27100],[17864],[32368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[911],[22994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[18324],[31251],[28234],[27516],[28174],[18367],[7668],[23316],[29589],[26309],,,,,,,,,,,,,,,,,,,,,,,,,,
[13323],[6372],[32420],[3966],[14339],[11336],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13677],[17864],[10422],[25482],[3810],[3117],[1670],[31864],[3696],[20320],[11806],[12487],[11798],[7297],[12866],[20172],,,,,,,,,,,,,,,,,,,,,
[12312],[12312],[12312],[9726],[20614],[31627],[11607],[1439],[11607],[20614],,,,,,,,,,,,,,,,,,,,,,,,,,,
[2935],[17439],[26030],[13811],[901],[13827],[14879],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32181],[22022],[18880],[25166],[25852],[19696],[22049],[11971],[30632],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10446],[18856],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20614],[31194],[31740],[13811],[901],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11356],[18856],[10422],[10857],[20688],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7849],[26964],[26893],[5386],[28519],[24838],[23283],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10301],[33869],[2632],[28924],[21618],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10692],[22724],[18254],[27370],[19801],[25508],[13569],[18367],[6903],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2114],[7585],[16303],[27726],[18555],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14509],[26259],[3849],[1042],[8938],[5553],[4338],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1076],[21525],[10486],[19295],[16819],[21976],[19140],[22083],[7432],[14046],[22768],,,,,,,,,,,,,,,,,,,,,,,,,,
[20159],[9612],[34474],[2108],[31023],[9612],[21920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30115],[10422],[12620],[5569],[31894],[24512],[22303],[13988],[6584],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23599],[27100],[22603],[35136],[12459],[6429],[16957],[33385],[19400],[3048],[5351],[24845],[31766],,,,,,,,,,,,,,,,,,,,,,,,
[12728],[21483],[10374],[10009],[32971],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[28155],[18367],[18367],[29848],[34638],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18636],[20124],[31794],[18633],[460],[15511],[35221],[34473],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28234],[543],[9997],[17014],[33684],[1505],[21474],[33506],[27088],[34793],[27885],,,,,,,,,,,,,,,,,,,,,,,,,,
[26233],[26233],[2114],[8686],[7316],[30039],[26233],[3231],[11080],[4880],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33942],[12712],[20823],[12597],[27370],[340],[2175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30425],[11356],[11713],[29934],[30238],[25122],[18367],[12620],[12444],[33869],[24006],[11341],[30776],[34363],[16303],,,,,,,,,,,,,,,,,,,,,,
[23166],[24002],[2589],[5884],[25163],[1139],[24002],[2589],[5884],[25163],[24002],[2589],[18091],[6068],[23784],,,,,,,,,,,,,,,,,,,,,,
[13827],[10410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8887],[22872],[20389],[875],[29450],[12459],[8908],[12770],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15064],[33506],[11330],[28165],[34849],[10336],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10590],[32900],[23987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33863],[29267],[16905],[17269],[12341],[3022],[34956],[33851],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11438],[35136],[18968],[18619],[14472],[33971],[30822],[2045],[922],[32866],[10446],[31496],[18568],,,,,,,,,,,,,,,,,,,,,,,,
[34717],[2699],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8776],[30526],[11330],[2632],[28561],[17832],[28307],[15572],[10512],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17439],[13811],[18129],[13827],[33942],[14879],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22202],[32334],[11151],[10262],[9395],[15725],[7532],[11839],[8313],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,
[31921],[21220],[9597],[11865],[21242],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11012],[3170],[24924],[9508],[30280],[8588],[13180],[7269],[3185],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23653],[4435],[751],[27013],[2381],[10989],[33216],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21190],[6605],[1000],[26259],[2589],[24354],[13280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2632],[17203],[3467],[17014],[28519],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[2053],[28067],[14889],[23150],[20556],[1042],[8698],[2021],[27370],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13505],[22283],[3551],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[12597],[27370],[33611],[32512],[33611],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6821],[26126],[10422],[11865],[33950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1839],[9012],[13961],[15473],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31916],[20391],[3268],[32375],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18475],[29573],[1139],[33315],[32887],[13210],[13210],[13210],[18475],[11708],[1727],[18367],,,,,,,,,,,,,,,,,,,,,,,,,
[3499],[32127],[24671],[3376],[1042],[17650],[21715],[25325],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10554],[7585],[7363],[22303],[13860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16482],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6991],[1982],[2066],[5886],[10989],[9887],[17864],[14642],[29975],[35343],,,,,,,,,,,,,,,,,,,,,,,,,,,
[32900],[24278],[19826],[13805],[3648],[901],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9032],[31479],[26396],[31479],[1196],[3179],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17404],[13569],[17404],[34343],[16083],[34894],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[29993],[10026],[31288],[31627],[12669],[12728],[7585],[24197],[30043],[29993],,,,,,,,,,,,,,,,,,,,,,,,,,
[30481],[33740],[22532],[7820],[32887],[21190],[13904],[154],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29755],[25359],[25143],[10942],[11614],[19233],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29774],[10307],[23768],[29554],[26533],[14845],[30469],[23599],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8291],[28234],[28235],[28234],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9513],[23812],[33684],[31697],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32923],[26251],[7585],[5917],[10009],[12866],[20998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9969],[2511],[24899],[18856],[24389],[11562],[9977],[29254],[31627],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[13555],[19862],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9424],[27264],[19063],[34982],[33486],[33486],[3013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24095],[31481],[18011],[3308],[5376],[16134],[1042],[28655],[31414],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33497],[9970],[34978],[24891],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34638],[28861],[29415],[11708],[18677],[30532],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21005],[29765],[987],[25143],[17442],[15480],[32917],[9961],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27751],[14816],[6958],[29982],[18367],[22642],[23610],[29934],[10422],[7554],[10554],[8066],[14819],,,,,,,,,,,,,,,,,,,,,,,,
[21823],[17864],[26358],[15878],[26868],[27955],[29188],[5377],[26084],[26359],[27956],[913],,,,,,,,,,,,,,,,,,,,,,,,,
[5835],[35269],[14513],[35333],[35326],[17416],[10927],[11607],[10808],[6079],[13569],[5835],[17417],,,,,,,,,,,,,,,,,,,,,,,,
[21220],[17995],[9234],[34608],[27467],[27470],[4527],[27943],[27955],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[5241],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5519],[21483],[14816],[6958],[1042],[13183],[5519],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3220],[92],[22550],[13683],[3153],[899],[13701],[437],[987],[24252],[31209],,,,,,,,,,,,,,,,,,,,,,,,,,
[30296],[15530],[14870],[14869],[11341],[27443],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31903],[980],[11012],[16879],[5640],[22554],[980],[26815],[23784],[31627],,,,,,,,,,,,,,,,,,,,,,,,,,,
[4059],[1144],[10336],[13936],[8941],[15643],[25363],[12303],[16106],[2518],[3504],[28126],[12681],,,,,,,,,,,,,,,,,,,,,,,,
[10287],[1042],[15645],[7585],[9158],[7528],[25099],[23784],[8172],[14948],[9542],[25735],[19455],[4487],,,,,,,,,,,,,,,,,,,,,,,
[16681],[30049],[28636],[30311],[34074],[23889],[24979],[31648],[854],[13734],[10196],,,,,,,,,,,,,,,,,,,,,,,,,,
[32471],[14220],[18968],[34982],[33677],[5270],[32471],[13845],[27088],[18560],,,,,,,,,,,,,,,,,,,,,,,,,,,
[2114],[12669],[30402],[27370],[34903],[17377],[13021],[31989],[30402],[5737],[5016],,,,,,,,,,,,,,,,,,,,,,,,,,
[10683],[22273],[19424],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1139],[3293],[14966],[10887],[8810],[15917],[13769],[3293],[8810],[10887],[14966],[15917],,,,,,,,,,,,,,,,,,,,,,,,,
[29993],[23552],[20073],[32871],[31765],[31577],[20195],[26119],[27639],[13887],[168],,,,,,,,,,,,,,,,,,,,,,,,,,
[11294],[34511],[22157],[33303],[1570],[33216],[5478],[7014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27039],[11713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34960],[11708],[12866],[19158],[31627],[6454],[13323],[27796],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17711],[25847],[23346],[25315],[1218],[12712],[20823],[29725],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5625],[2114],[28681],[19940],[29190],[27322],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31916],[31460],[3748],[22438],[33863],[33534],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2632],[7585],[29982],[11865],[2569],[2557],[23015],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3117],[27244],[11093],[26259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[29601],[13569],[9646],[1170],[18367],[29609],[9646],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23969],[4375],[8659],[4375],[8310],[34074],[33593],[29254],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31943],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20869],[32819],[21220],[31880],[17083],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2935],[9915],[1304],[13827],[23209],[901],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34737],[23316],[5503],[21823],[3022],[15610],[23316],[32420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31295],[19306],[3857],[15587],[12348],[2680],[21792],[12616],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10333],[676],[14509],[1977],[8940],[18320],[19826],[10581],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26751],[27370],[7195],[31648],[28602],[35136],[28040],[16935],[34036],[24158],[14472],[34897],[14425],,,,,,,,,,,,,,,,,,,,,,,,
[28588],[18367],[12444],[28588],[11257],[15573],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4107],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32166],[21476],[8705],[12597],[18263],[1335],[12597],[18254],[27921],[16244],,,,,,,,,,,,,,,,,,,,,,,,,,,
[26815],[33740],[13805],[194],[901],[13827],[13811],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20463],[32471],[25131],[29019],[32887],[10554],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4715],[21379],[33869],[18382],[4224],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13003],[415],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11438],[2970],[16630],[11713],[11716],[18367],[21618],[15508],[15530],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[92],[18367],[23784],[10467],[33929],[4918],[25550],[31501],[26531],[25979],[12988],[32930],,,,,,,,,,,,,,,,,,,,,,,,,
[13781],[31012],[23250],[10422],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32887],[26081],[26871],[6579],[13169],[17877],[26556],[19303],[7491],[2314],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,
